State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
LV,25065.24,28.508611564461244,27392.76,37.29268382225482,0.0,0.0,12816.16,18.826194517214567,880.6,6.305553108173779,0.0,0.0,331.08,3.2964223030431037,0.0,0.0
LL,25095.56,36.95551740493788,27158.08,30.16073164452967,0.0,0.0,12912.56,21.632389296299813,85.76,1.6342990342447532,0.0,0.0,720.92,4.8733698129049605,0.0,0.0
RL,25123.24,30.274427052106756,27205.84,42.98762147409415,0.0,0.0,12904.6,21.847578050362166,1370.48,7.396422558687862,0.0,0.0,48.12,1.3556302347370883,0.0,0.0
VL,16680.12,26.04920472234549,27160.84,31.699036788731195,0.0,0.0,12901.28,26.527377053401523,458.96,3.7909893167879014,0.0,0.0,220.52,3.6433135101626006,0.0,0.0
HL,34531.6,42.47324648136361,27130.76,37.727235078477015,0.0,0.0,12912.28,21.426426051335145,1066.2,7.424284477308236,0.0,0.0,554.0,4.1299717513158205,0.0,0.0
DL,25227.12,30.6806301543281,27129.88,39.128264294070945,0.0,0.0,12895.64,22.79779813929407,844.4,5.807753438292642,0.0,0.0,334.64,3.04076744698878,0.0,0.0
AL,26076.64,35.38002638024266,27176.4,31.792714050025147,0.0,0.0,12860.4,29.546122136979893,668.2,4.969574093085511,0.0,0.0,449.24,4.4722403036211436,0.0,0.0
AR,26116.0,35.811497222726295,27802.92,34.51323031341266,0.0,0.0,12491.52,15.517852085044927,871.36,6.161136258840571,0.0,0.0,332.76,3.2635767699463316,0.0,0.0
DR,25186.04,28.42448944132506,27811.48,39.54866706561255,0.0,0.0,12464.0,22.43628014325607,670.04,6.2288254644568966,0.0,0.0,438.6,4.164132562731403,0.0,0.0
HR,34590.64,38.24852415453438,27786.4,37.720242134252885,0.0,0.0,12440.32,20.609522071120427,1074.08,6.029626854126213,0.0,0.0,539.12,4.855690819371981,0.0,0.0
VR,16705.2,28.42229172087759,27785.6,39.27840797859981,0.0,0.0,12434.24,25.237226472019465,451.44,3.538869876104517,0.0,0.0,227.16,2.503783803233285,0.0,0.0
RR,25108.24,30.361559028921203,27863.44,35.11082833922701,0.0,0.0,12459.76,18.035546382999694,87.4,2.32163735324878,0.0,0.0,673.56,5.128378561169862,0.0,0.0
LR,25078.84,25.71877913121072,27789.68,36.80433488961139,0.0,0.0,12440.0,19.626257921468373,1414.6,7.598903429662291,0.0,0.0,58.88,1.179434892932487,0.0,0.0
