State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
RL,25995.4,36.30922747732317,27673.72,34.66508906666764,0.0,0.0,13046.36,22.032013071891548,1501.72,6.435194894743542,0.0,0.0,24.96,1.1951011114824832,0.0,0.0
VL,26371.16,36.27362126945695,27762.32,32.64336175498269,0.0,0.0,13021.32,23.793256747798665,803.32,5.8990733735618734,0.0,0.0,367.2,2.530480850220632,0.0,0.0
HL,26263.08,31.29136835188474,27695.8,31.907731560443676,0.0,0.0,13055.72,23.598483002091466,782.48,5.256462688919233,0.0,0.0,408.84,4.257417057324781,0.0,0.0
DL,26431.84,25.63199042862909,27721.88,40.66851034072103,0.0,0.0,13085.68,22.7625950483097,854.88,5.599202324141062,0.0,0.0,348.4,3.1037611591959413,0.0,0.0
AL,26352.24,23.270530720204903,27681.4,37.21840942329481,0.0,0.0,13032.04,20.07979747573831,703.36,5.611262484206799,0.0,0.0,432.88,3.6639323137852857,0.0,0.0
AR,26314.84,31.684048562854677,27836.88,26.83929457592605,0.0,0.0,12856.88,24.23718355475047,847.16,5.985170562871761,0.0,0.0,339.2,3.264965543462902,0.0,0.0
DR,26456.32,33.927457906539345,27853.76,29.4789348518565,0.0,0.0,12821.44,28.870058307295928,722.32,6.080493401032518,0.0,0.0,438.68,5.0592226016783775,0.0,0.0
HR,26411.44,36.11371300028103,27831.88,29.862647795085643,0.0,0.0,12883.92,26.210361818690462,777.2,5.542863279328954,0.0,0.0,403.8,4.004580710469783,0.0,0.0
VR,26318.36,27.110937522212936,27842.44,36.070721275479556,0.0,0.0,12859.08,26.089520246004277,757.96,6.48934511333771,0.0,0.0,395.24,4.541027783809887,0.0,0.0
RR,26060.68,27.176504558165682,27851.04,35.29086189558613,0.0,0.0,12831.48,19.11867498895604,45.96,1.0238489471922443,0.0,0.0,737.48,5.619050928166902,0.0,0.0
LR,25990.48,31.932278340262535,27830.16,45.61939207544675,0.0,0.0,12856.92,26.280849808685154,1509.4,7.74811805107107,0.0,0.0,27.32,1.1996110480762783,0.0,0.0
