HH probability,HV probability,VH probability,VV probability,DD probability,DA probability,AD probability,AA probability,RR probability,RL probability,LR probability,LL probability,xy_yx detect,yz_zy detect,xz_zx detect
0.11987035309056,0.24876826782091,0.173710863348368,0.457650515740163,0.379161541081082,0.140323534541913,0.264605392535494,0.215909531841511,0.271277260505561,0.153262049703282,0.134811990240144,0.440648699551013,0,1,0
0.0655687316550816,0.0715958147272696,0.228751208589507,0.634084245028142,0.330057983695523,0.266332712319163,0.297165950734772,0.106443353250542,0.139972625891293,0.285419492116607,0.0659352975047014,0.508672584487398,1,1,1
0.464995305377215,0.185854187124149,0.180543582487337,0.168606925011299,0.249650757231541,0.210938052245353,0.264730735870558,0.274680454652547,0.207290727569131,0.201993196450525,0.403223875411047,0.187492200569297,0,0,0
0.293844485450563,0.1474169390289,0.1665430730922,0.392195502428336,0.103801881799381,0.308434895935752,0.189835297400833,0.397927924864034,0.222696611585841,0.183126995467564,0.204128294905362,0.390048098041232,0,0,0
0.0679812979627807,0.0565738261951777,0.13028014626977,0.745164729572271,0.189644335246671,0.34074196885145,0.217369272741308,0.252244423160569,0.301153771899813,0.136405788372602,0.340544958147916,0.221895481579668,0,0,0
0.529777292246805,0.0935591530453158,0.191416517891343,0.185247036816536,0.226750361822443,0.203194335105155,0.244205948139652,0.32584935493275,0.106912382756267,0.23952317949949,0.325706933623636,0.327857504120607,1,0,0
0.170620782575361,0.190746296850997,0.452399963645001,0.186232956928641,0.224435468437157,0.214139328841365,0.307699151293285,0.253726051428192,0.615156402690759,0.221577018794078,0.101965082005682,0.0613014965094809,1,0,0
0.18521197336596,0.328961807584889,0.262251210194819,0.223575008854332,0.305721274266063,0.201482358157644,0.277170621453769,0.215625746122524,0.321688502660902,0.186643167058685,0.2882114519619,0.203456878318512,0,0,0
0.0927419662453043,0.47966537147835,0.0578022204793628,0.369790441796983,0.0746415103591011,0.0585389157491535,0.284716287801174,0.582103286090571,0.20375388320611,0.246484223615756,0.314134596726224,0.23562729645191,0,0,0
0.292054224727215,0.285883637360435,0.17214884790804,0.24991329000431,0.209680629195181,0.319167486853989,0.251256634686231,0.219895249264598,0.281100063265183,0.155348806023266,0.349412427131535,0.214138703580015,0,0,0
0.186297372862057,0.295366114156526,0.279459223424343,0.238877289557073,0.219816063751123,0.298853659032898,0.256123654934109,0.225206622281869,0.136899580791433,0.223000282946626,0.27242019773785,0.367679938524091,0,0,0
0.318557794324035,0.194618047659735,0.184901085556882,0.301923072459348,0.291768695271665,0.24097223096421,0.198216087670908,0.269042986093217,0.268282527958998,0.236892360941091,0.225028227091721,0.269796884008189,0,0,0
0.29784146338496,0.226355870295314,0.253846957049664,0.221955709270063,0.283522722445014,0.142881037117342,0.265186910573501,0.308409329864143,0.198643928129932,0.273667954952541,0.282436703816499,0.245251413101029,0,0,0
0.270698162243667,0.283276861176828,0.162296367622681,0.283728608956825,0.279544637705891,0.20925690305672,0.287316146788166,0.223882312449224,0.24447620760339,0.241104163973002,0.248020723003442,0.266398905420165,0,0,0
0.380250400086078,0.158415367534425,0.309712339748992,0.151621892630505,0.394387077892956,0.224264586259771,0.175934284331413,0.205414051515859,0.432649564589528,0.157139889737962,0.160177637316483,0.250032908356025,0,1,0
0.316013905160453,0.474247876512599,0.0750069584658067,0.134731259861142,0.296685783644959,0.133432398725257,0.343347760723334,0.226534056906451,0.0982523834197299,0.671857875676392,0.0321195979381196,0.197770142965759,0,0,1
0.154623381448644,0.221346810289936,0.332032698705962,0.291997109555459,0.338200343166884,0.322993422133322,0.120048653347345,0.218757581352448,0.120651631560541,0.344478446037811,0.160740139736945,0.374129782664702,0,0,0
0.199778580306926,0.294900504445094,0.221759482540233,0.283561432707748,0.200840903834156,0.338184494960668,0.284986597118178,0.175988004086998,0.302659759252404,0.225211484874007,0.281550605741561,0.190578150132028,0,0,0
0.425912596678701,0.382048832434841,0.150634385177067,0.0414041857093921,0.138829446246293,0.161275855498587,0.369387098635864,0.330507599619255,0.197841260746903,0.305002623259953,0.260235643761237,0.236920472231906,1,0,0
0.192437232610693,0.506571203464665,0.247043947928443,0.0539476159961984,0.104922364680645,0.301581534366975,0.287421115704859,0.30607498524752,0.409664838252231,0.333102643169744,0.113099808425602,0.144132710152423,1,1,0
0.1432618778121,0.244237853781051,0.254973645164216,0.357526623242634,0.322758833755022,0.140242858219949,0.356987097798889,0.180011210226139,0.190159015837979,0.228328176659765,0.340875411105597,0.240637396396658,0,0,0
0.144271211329284,0.181540692567245,0.150676717595135,0.523511378508336,0.220879107330944,0.4267909275601,0.128135263712928,0.224194701396028,0.327374622303229,0.204564484825936,0.219030648185495,0.24903024468534,0,0,1
0.203410011936408,0.255813685795999,0.314482668558981,0.226293633708612,0.202130760110748,0.455422144805525,0.18820226187099,0.154244833212737,0.205870579770587,0.282821385002671,0.311300672384495,0.200007362842246,0,0,0
0.098659426206104,0.573770890118632,0.198892543145625,0.12867714052964,0.170831147114432,0.346853549200694,0.160204143671068,0.322111160013806,0.390934063521792,0.255478187821775,0.258453001046512,0.0951347476099203,1,0,0
0.146658675374741,0.328107944760119,0.241821135263829,0.283412244601312,0.461416060366821,0.243329642714393,0.115823843097609,0.179430453821177,0.343341811305802,0.225426462562301,0.0905173449953469,0.34071438113655,1,0,1
0.090147388713989,0.0469139167766796,0.514120953430317,0.348817741079014,0.365540185134305,0.187478312499902,0.292855791183514,0.154125711182279,0.48300373961969,0.12414387525999,0.361524319598673,0.0313280655216467,1,1,1
0.0816920062649312,0.0709733273455761,0.163087614626266,0.684247051763227,0.298768174918638,0.167329120502765,0.386553553549795,0.147349151028802,0.342173447099742,0.207760630906864,0.28625477453288,0.163811147460513,0,0,0
0.256036504397517,0.368502610017095,0.222498271836024,0.152962613749363,0.180080771999934,0.209327296497693,0.382397585202345,0.228194346300027,0.379560517046242,0.324318541318211,0.17518354853013,0.120937393105417,1,0,0
0.447877918473426,0.381893051503688,0.137258338907319,0.0329706911155675,0.255118383060032,0.164851234107882,0.213768254683718,0.366262128148367,0.270313740842197,0.231694627120402,0.183120771979774,0.314870860057627,0,1,1
0.226775196590622,0.296982584336335,0.256483147723067,0.219759071349976,0.335245398500828,0.190322639116851,0.172578507925796,0.301853454456525,0.28527288668923,0.200272161175475,0.173172467332888,0.341282484802407,0,1,1
0.214437379964098,0.364987207501247,0.246325358477679,0.174250054056977,0.216979548384851,0.3308589955383,0.177716077288297,0.274445378788551,0.636714779764045,0.148767913206298,0.0966481340563409,0.117869172973315,1,0,1
0.326725784035762,0.183052187453946,0.348349628793138,0.141872399717154,0.149000250715194,0.209973452057939,0.311329633376309,0.329696663850557,0.207076502866121,0.30837453939438,0.258517173104962,0.226031784634536,0,0,0
0.270170334272773,0.272192375885707,0.369676820903392,0.0879604689381268,0.264492844777776,0.328261543458251,0.232639742216434,0.174605869547537,0.140291097993482,0.250373848903894,0.292000417569743,0.31733463553288,0,0,0
0.325993031957589,0.0821821916518456,0.396784304844803,0.195040471545762,0.192528962472337,0.195419549232129,0.238590264053963,0.37346122424157,0.5875433216544,0.241518913120419,0.0861552385812339,0.084782526643946,0,0,0
0.298126043144951,0.16511609230835,0.192157592351915,0.344600272194784,0.267640398839232,0.224364778790121,0.223923417060344,0.284071405310304,0.387009822016452,0.129414173566244,0.374583968609251,0.108992035808052,0,0,0
0.570803888286768,0.113192290308151,0.160450974985625,0.155552846419457,0.291191247409225,0.239033492921854,0.324273738232753,0.145501521436168,0.229162624938561,0.173560324411499,0.144396570018571,0.452880480631368,1,0,1
0.254263431969116,0.293311931097489,0.170457490496508,0.281967146436888,0.363775995039923,0.267533113302423,0.215028839621604,0.15366205203605,0.208523940233442,0.242124641702408,0.186816614339382,0.362534803724767,0,0,0
0.450526780472208,0.263105288201519,0.238383139352995,0.0479847919732769,0.294510705733541,0.0208089604002115,0.38091863147669,0.303761702389557,0.57731196273956,0.193185293382833,0.208981819734948,0.0205209241426589,1,1,1
0.184884050689143,0.172063109842933,0.24443834878946,0.398614490678464,0.197145155081431,0.366774923330614,0.212803775161601,0.223276146426354,0.180435406198246,0.165610829119044,0.299718727505712,0.354235037176998,0,0,0
0.270084970313921,0.298664584571244,0.202132541230095,0.22911790388474,0.173119366203243,0.170732945684062,0.395037752281571,0.261109935831124,0.589214481385746,0.095888564485871,0.201522528068461,0.113374426059922,0,0,0
0.14396123042283,0.275465864372763,0.264646718890388,0.315926186314018,0.363525712197633,0.203431019806306,0.124854004934285,0.308189263061775,0.202265818383249,0.189515314679608,0.311962376047668,0.296256490889475,0,1,0
0.252914406258147,0.110805595227576,0.470210288357888,0.166069710156388,0.0818553204448802,0.230537493443355,0.500502474846402,0.187104711265362,0.290750249932138,0.363727046495218,0.129920604301352,0.215602099271291,0,1,0
0.313230360827942,0.234535365851269,0.236823487876505,0.215410785444285,0.293296682669814,0.364837533731897,0.0941611039984769,0.247704679599812,0.230396317642224,0.325237002612292,0.223793298866517,0.220573380878966,0,0,1
0.083277504202813,0.186137650427017,0.337134747528465,0.393450097841704,0.287542693031952,0.232430350310186,0.314451235114238,0.165575721543623,0.143768059477736,0.279673185455477,0.275011787140516,0.30154696792627,0,0,0
0.229276526207409,0.18496753347829,0.198103352282155,0.387652588032146,0.218410869964586,0.286207323955469,0.178156922098362,0.317224883981583,0.284676550432658,0.427082648108753,0.149080946064507,0.139159855394082,0,0,0
0.239074180855289,0.472433774755193,0.160461434591855,0.128030609797663,0.252915231225285,0.127093550822633,0.334234927284676,0.285756290667406,0.283382183465501,0.115356490120704,0.233865449390828,0.367395877022967,1,0,0
0.114101859419445,0.147480257101386,0.626932630694935,0.111485252784233,0.166375962839134,0.235569215758645,0.18831393998186,0.409740881420361,0.199985314915429,0.568941886959053,0.0615306489447152,0.169542149180802,1,1,1
0.394549016045531,0.250796347532497,0.12360485126421,0.231049785157761,0.165729421691827,0.250728884536235,0.38321206457836,0.200329629193577,0.263237648991023,0.236969144795115,0.201961648756372,0.29783155745749,0,0,0
0.0991955832318364,0.318699508506787,0.326208756144364,0.255896152117012,0.247252036598026,0.149036849760544,0.187343547786914,0.416367565854516,0.255012868254464,0.15094996966181,0.254685348811677,0.339351813272049,1,0,0
0.0341773138752333,0.0218195319570631,0.0365030002591611,0.907500153908542,0.193058027255377,0.20475726952117,0.26924830987758,0.332936393345873,0.205893277628449,0.31666866762007,0.193190475992968,0.284247578758512,1,0,0
0.427394648335141,0.256111445766867,0.0872413176459078,0.229252588252085,0.269363811410366,0.322460044322049,0.210406621515481,0.197769522752104,0.233831523738491,0.366820845707819,0.173511669370768,0.225835961182922,0,0,0
0.0775692226812449,0.0427123054637353,0.391272185353109,0.48844628650191,0.161624212820162,0.339649049375757,0.159678985002202,0.339047752801878,0.246888351836118,0.269173070612333,0.234675351781252,0.249263225770296,0,0,0
0.424026784291031,0.124615712052036,0.285463834155957,0.165893669500977,0.231391223760506,0.185864204531839,0.136639448660716,0.446105123046939,0.247317108359384,0.410250746771465,0.0804783115877417,0.26195383328141,0,1,0
0.182043064630869,0.294728061731616,0.233594545924479,0.289634327713036,0.222979411720891,0.238518853696645,0.266211673815905,0.272290060766559,0.169915669980161,0.241206332209433,0.289856422592346,0.29902157521806,0,0,0
0.330588179731152,0.295911983598986,0.136978480031068,0.236521356638794,0.169975602080954,0.468921787438327,0.0738162498209205,0.287286360659798,0.136840021531163,0.216174875453277,0.353742700703607,0.293242402311953,0,0,0
0.0174876783902772,0.0865695248430832,0.0931933595117175,0.802749437254922,0.302046652013353,0.253503027450251,0.232646610826983,0.211803709709413,0.134183808881671,0.378166482135738,0.159171670796721,0.32847803818587,1,0,0
0.227655267004049,0.0549664844776867,0.462722995708594,0.254655252809671,0.326825955978997,0.385950167748292,0.0488338321828632,0.238390044089847,0.274871175180653,0.260344413212961,0.0155819013733744,0.449202510233012,1,1,1
0.220174918555004,0.263576731009969,0.323114891390295,0.193133459044732,0.0964954534874178,0.181154809931479,0.458187201197516,0.264162535383587,0.15322996622992,0.347298606541138,0.189059615487984,0.310411811740957,0,0,0
0.422969393583041,0.180324063300338,0.245275922908538,0.151430620208082,0.166506291991526,0.144314841524553,0.413575065316517,0.275603801167403,0.470660353756005,0.155081047463484,0.196208533097782,0.178050065682729,0,0,1
0.323103586677442,0.0815093157435157,0.354539137016812,0.240847960562231,0.265650712849035,0.0570018568251764,0.343919717752559,0.333427712573229,0.0726070676503026,0.246596452615331,0.29059624020435,0.390200239530016,0,1,0
0.178830855018553,0.288793854916664,0.250841416587105,0.281533873477678,0.251750992118621,0.252290555838458,0.18868569441752,0.307272757625401,0.342504525104508,0.173571361535293,0.300957200382855,0.182966912977344,0,0,0
